CORBA POTÈNCIA fontajau febrer-juliol 2023
13/05/2023 01:00 19 kW (estiu=True)
13/05/2023 02:00 19 kW (estiu=True)
13/05/2023 03:00 18 kW (estiu=True)
13/05/2023 04:00 19 kW (estiu=True)
13/05/2023 05:00 18 kW (estiu=True)
13/05/2023 06:00 19 kW (estiu=True)
13/05/2023 07:00 11 kW (estiu=True)
13/05/2023 08:00 17 kW (estiu=True)
13/05/2023 09:00 19 kW (estiu=True)
13/05/2023 10:00 34 kW (estiu=True)
13/05/2023 11:00 55 kW (estiu=True)
13/05/2023 12:00 57 kW (estiu=True)
13/05/2023 13:00 50 kW (estiu=True)
13/05/2023 14:00 51 kW (estiu=True)
13/05/2023 15:00 46 kW (estiu=True)
13/05/2023 16:00 69 kW (estiu=True)
13/05/2023 17:00 122 kW (estiu=True)
13/05/2023 18:00 119 kW (estiu=True)
13/05/2023 19:00 111 kW (estiu=True)
13/05/2023 20:00 45 kW (estiu=True)
13/05/2023 21:00 31 kW (estiu=True)
13/05/2023 22:00 27 kW (estiu=True)
13/05/2023 23:00 22 kW (estiu=True)
14/05/2023 00:00 21 kW (estiu=True)
14/05/2023 01:00 17 kW (estiu=True)
14/05/2023 02:00 17 kW (estiu=True)
14/05/2023 03:00 17 kW (estiu=True)
14/05/2023 04:00 17 kW (estiu=True)
14/05/2023 05:00 17 kW (estiu=True)
14/05/2023 06:00 17 kW (estiu=True)
14/05/2023 07:00 11 kW (estiu=True)
14/05/2023 08:00 24 kW (estiu=True)
14/05/2023 09:00 24 kW (estiu=True)
14/05/2023 10:00 18 kW (estiu=True)
14/05/2023 11:00 22 kW (estiu=True)
14/05/2023 12:00 31 kW (estiu=True)
14/05/2023 13:00 24 kW (estiu=True)
14/05/2023 14:00 22 kW (estiu=True)
14/05/2023 15:00 10 kW (estiu=True)
14/05/2023 16:00 15 kW (estiu=True)
14/05/2023 17:00 17 kW (estiu=True)
14/05/2023 18:00 17 kW (estiu=True)
14/05/2023 19:00 18 kW (estiu=True)
14/05/2023 20:00 12 kW (estiu=True)
14/05/2023 21:00 9 kW (estiu=True)
14/05/2023 22:00 17 kW (estiu=True)
14/05/2023 23:00 19 kW (estiu=True)
15/05/2023 00:00 18 kW (estiu=True)
15/05/2023 01:00 18 kW (estiu=True)
15/05/2023 02:00 17 kW (estiu=True)
15/05/2023 03:00 17 kW (estiu=True)
15/05/2023 04:00 18 kW (estiu=True)
15/05/2023 05:00 17 kW (estiu=True)
15/05/2023 06:00 17 kW (estiu=True)
15/05/2023 07:00 10 kW (estiu=True)
15/05/2023 08:00 16 kW (estiu=True)
15/05/2023 09:00 20 kW (estiu=True)
15/05/2023 10:00 22 kW (estiu=True)
15/05/2023 11:00 22 kW (estiu=True)
15/05/2023 12:00 21 kW (estiu=True)
15/05/2023 13:00 18 kW (estiu=True)
15/05/2023 14:00 20 kW (estiu=True)
15/05/2023 15:00 19 kW (estiu=True)
15/05/2023 16:00 17 kW (estiu=True)
15/05/2023 17:00 26 kW (estiu=True)
15/05/2023 18:00 33 kW (estiu=True)
15/05/2023 19:00 39 kW (estiu=True)
15/05/2023 20:00 41 kW (estiu=True)
15/05/2023 21:00 39 kW (estiu=True)
15/05/2023 22:00 44 kW (estiu=True)
15/05/2023 23:00 44 kW (estiu=True)
16/05/2023 00:00 37 kW (estiu=True)
16/05/2023 01:00 18 kW (estiu=True)
16/05/2023 02:00 17 kW (estiu=True)
16/05/2023 03:00 18 kW (estiu=True)
16/05/2023 04:00 18 kW (estiu=True)
16/05/2023 05:00 17 kW (estiu=True)
16/05/2023 06:00 17 kW (estiu=True)
16/05/2023 07:00 10 kW (estiu=True)
16/05/2023 08:00 14 kW (estiu=True)
16/05/2023 09:00 20 kW (estiu=True)
16/05/2023 10:00 25 kW (estiu=True)
16/05/2023 11:00 26 kW (estiu=True)
16/05/2023 12:00 23 kW (estiu=True)
16/05/2023 13:00 22 kW (estiu=True)
16/05/2023 14:00 24 kW (estiu=True)
16/05/2023 15:00 33 kW (estiu=True)
16/05/2023 16:00 31 kW (estiu=True)
16/05/2023 17:00 34 kW (estiu=True)
16/05/2023 18:00 40 kW (estiu=True)
16/05/2023 19:00 57 kW (estiu=True)
16/05/2023 20:00 64 kW (estiu=True)
16/05/2023 21:00 62 kW (estiu=True)
16/05/2023 22:00 51 kW (estiu=True)
16/05/2023 23:00 50 kW (estiu=True)
17/05/2023 00:00 36 kW (estiu=True)
17/05/2023 01:00 17 kW (estiu=True)
17/05/2023 02:00 18 kW (estiu=True)
17/05/2023 03:00 18 kW (estiu=True)
17/05/2023 04:00 17 kW (estiu=True)
17/05/2023 05:00 18 kW (estiu=True)
17/05/2023 06:00 18 kW (estiu=True)
17/05/2023 07:00 10 kW (estiu=True)
17/05/2023 08:00 19 kW (estiu=True)
17/05/2023 09:00 21 kW (estiu=True)
17/05/2023 10:00 25 kW (estiu=True)
17/05/2023 11:00 31 kW (estiu=True)
17/05/2023 12:00 37 kW (estiu=True)
17/05/2023 13:00 51 kW (estiu=True)
17/05/2023 14:00 52 kW (estiu=True)
17/05/2023 15:00 33 kW (estiu=True)
17/05/2023 16:00 22 kW (estiu=True)
17/05/2023 17:00 18 kW (estiu=True)
17/05/2023 18:00 28 kW (estiu=True)
17/05/2023 19:00 36 kW (estiu=True)
17/05/2023 20:00 43 kW (estiu=True)
17/05/2023 21:00 42 kW (estiu=True)
17/05/2023 22:00 46 kW (estiu=True)
17/05/2023 23:00 42 kW (estiu=True)
18/05/2023 00:00 35 kW (estiu=True)
18/05/2023 01:00 20 kW (estiu=True)
18/05/2023 02:00 20 kW (estiu=True)
18/05/2023 03:00 20 kW (estiu=True)
18/05/2023 04:00 19 kW (estiu=True)
18/05/2023 05:00 19 kW (estiu=True)
18/05/2023 06:00 18 kW (estiu=True)
18/05/2023 07:00 11 kW (estiu=True)
18/05/2023 08:00 15 kW (estiu=True)
18/05/2023 09:00 19 kW (estiu=True)
18/05/2023 10:00 20 kW (estiu=True)
18/05/2023 11:00 21 kW (estiu=True)
18/05/2023 12:00 21 kW (estiu=True)
18/05/2023 13:00 21 kW (estiu=True)
18/05/2023 14:00 23 kW (estiu=True)
18/05/2023 15:00 18 kW (estiu=True)
18/05/2023 16:00 19 kW (estiu=True)
18/05/2023 17:00 17 kW (estiu=True)
18/05/2023 18:00 26 kW (estiu=True)
18/05/2023 19:00 38 kW (estiu=True)
18/05/2023 20:00 39 kW (estiu=True)
18/05/2023 21:00 38 kW (estiu=True)
18/05/2023 22:00 45 kW (estiu=True)
18/05/2023 23:00 41 kW (estiu=True)
19/05/2023 00:00 27 kW (estiu=True)
19/05/2023 01:00 17 kW (estiu=True)
19/05/2023 02:00 17 kW (estiu=True)
19/05/2023 03:00 18 kW (estiu=True)
19/05/2023 04:00 17 kW (estiu=True)
19/05/2023 05:00 17 kW (estiu=True)
19/05/2023 06:00 17 kW (estiu=True)
19/05/2023 07:00 9 kW (estiu=True)
19/05/2023 08:00 13 kW (estiu=True)
19/05/2023 09:00 17 kW (estiu=True)
19/05/2023 10:00 19 kW (estiu=True)
19/05/2023 11:00 22 kW (estiu=True)
19/05/2023 12:00 52 kW (estiu=True)
19/05/2023 13:00 50 kW (estiu=True)
19/05/2023 14:00 51 kW (estiu=True)
19/05/2023 15:00 18 kW (estiu=True)
19/05/2023 16:00 14 kW (estiu=True)
19/05/2023 17:00 15 kW (estiu=True)
19/05/2023 18:00 20 kW (estiu=True)
19/05/2023 19:00 35 kW (estiu=True)
19/05/2023 20:00 37 kW (estiu=True)
19/05/2023 21:00 39 kW (estiu=True)
19/05/2023 22:00 45 kW (estiu=True)
19/05/2023 23:00 46 kW (estiu=True)
20/05/2023 00:00 41 kW (estiu=True)
20/05/2023 01:00 19 kW (estiu=True)
20/05/2023 02:00 18 kW (estiu=True)
20/05/2023 03:00 17 kW (estiu=True)
20/05/2023 04:00 18 kW (estiu=True)
20/05/2023 05:00 18 kW (estiu=True)
20/05/2023 06:00 17 kW (estiu=True)
20/05/2023 07:00 10 kW (estiu=True)
20/05/2023 08:00 10 kW (estiu=True)
20/05/2023 09:00 23 kW (estiu=True)
20/05/2023 10:00 30 kW (estiu=True)
20/05/2023 11:00 36 kW (estiu=True)
20/05/2023 12:00 56 kW (estiu=True)
20/05/2023 13:00 53 kW (estiu=True)
20/05/2023 14:00 52 kW (estiu=True)
20/05/2023 15:00 22 kW (estiu=True)
20/05/2023 16:00 14 kW (estiu=True)
20/05/2023 17:00 20 kW (estiu=True)
20/05/2023 18:00 19 kW (estiu=True)
20/05/2023 19:00 20 kW (estiu=True)
20/05/2023 20:00 18 kW (estiu=True)
20/05/2023 21:00 14 kW (estiu=True)
20/05/2023 22:00 18 kW (estiu=True)
20/05/2023 23:00 22 kW (estiu=True)
21/05/2023 00:00 21 kW (estiu=True)
21/05/2023 01:00 17 kW (estiu=True)
21/05/2023 02:00 18 kW (estiu=True)
21/05/2023 03:00 18 kW (estiu=True)
21/05/2023 04:00 17 kW (estiu=True)
21/05/2023 05:00 18 kW (estiu=True)
21/05/2023 06:00 17 kW (estiu=True)
21/05/2023 07:00 9 kW (estiu=True)
21/05/2023 08:00 10 kW (estiu=True)
21/05/2023 09:00 12 kW (estiu=True)
21/05/2023 10:00 14 kW (estiu=True)
21/05/2023 11:00 15 kW (estiu=True)
21/05/2023 12:00 14 kW (estiu=True)
21/05/2023 13:00 11 kW (estiu=True)
21/05/2023 14:00 10 kW (estiu=True)
21/05/2023 15:00 10 kW (estiu=True)
21/05/2023 16:00 8 kW (estiu=True)
21/05/2023 17:00 7 kW (estiu=True)
21/05/2023 18:00 8 kW (estiu=True)
21/05/2023 19:00 8 kW (estiu=True)
21/05/2023 20:00 8 kW (estiu=True)
21/05/2023 21:00 9 kW (estiu=True)
21/05/2023 22:00 15 kW (estiu=True)
21/05/2023 23:00 21 kW (estiu=True)
22/05/2023 00:00 20 kW (estiu=True)
22/05/2023 01:00 17 kW (estiu=True)
22/05/2023 02:00 18 kW (estiu=True)
22/05/2023 03:00 18 kW (estiu=True)
22/05/2023 04:00 17 kW (estiu=True)
22/05/2023 05:00 18 kW (estiu=True)
22/05/2023 06:00 17 kW (estiu=True)
22/05/2023 07:00 10 kW (estiu=True)
22/05/2023 08:00 22 kW (estiu=True)
22/05/2023 09:00 21 kW (estiu=True)
22/05/2023 10:00 23 kW (estiu=True)
22/05/2023 11:00 39 kW (estiu=True)
22/05/2023 12:00 55 kW (estiu=True)
22/05/2023 13:00 53 kW (estiu=True)
22/05/2023 14:00 52 kW (estiu=True)
22/05/2023 15:00 24 kW (estiu=True)
22/05/2023 16:00 23 kW (estiu=True)
22/05/2023 17:00 21 kW (estiu=True)
22/05/2023 18:00 32 kW (estiu=True)
22/05/2023 19:00 42 kW (estiu=True)
22/05/2023 20:00 41 kW (estiu=True)
22/05/2023 21:00 41 kW (estiu=True)
22/05/2023 22:00 45 kW (estiu=True)
22/05/2023 23:00 41 kW (estiu=True)
23/05/2023 00:00 30 kW (estiu=True)
23/05/2023 01:00 17 kW (estiu=True)
23/05/2023 02:00 18 kW (estiu=True)
23/05/2023 03:00 18 kW (estiu=True)
23/05/2023 04:00 18 kW (estiu=True)
23/05/2023 05:00 19 kW (estiu=True)
23/05/2023 06:00 18 kW (estiu=True)
23/05/2023 07:00 9 kW (estiu=True)
23/05/2023 08:00 20 kW (estiu=True)
23/05/2023 09:00 25 kW (estiu=True)
23/05/2023 10:00 31 kW (estiu=True)
23/05/2023 11:00 38 kW (estiu=True)
23/05/2023 12:00 57 kW (estiu=True)
23/05/2023 13:00 61 kW (estiu=True)
23/05/2023 14:00 59 kW (estiu=True)
23/05/2023 15:00 37 kW (estiu=True)
23/05/2023 16:00 20 kW (estiu=True)
23/05/2023 17:00 18 kW (estiu=True)
23/05/2023 18:00 22 kW (estiu=True)
23/05/2023 19:00 29 kW (estiu=True)
23/05/2023 20:00 37 kW (estiu=True)
23/05/2023 21:00 36 kW (estiu=True)
23/05/2023 22:00 42 kW (estiu=True)
23/05/2023 23:00 44 kW (estiu=True)
24/05/2023 00:00 30 kW (estiu=True)
24/05/2023 01:00 20 kW (estiu=True)
24/05/2023 02:00 19 kW (estiu=True)
24/05/2023 03:00 20 kW (estiu=True)
24/05/2023 04:00 19 kW (estiu=True)
24/05/2023 05:00 18 kW (estiu=True)
24/05/2023 06:00 19 kW (estiu=True)
24/05/2023 07:00 11 kW (estiu=True)
24/05/2023 08:00 17 kW (estiu=True)
24/05/2023 09:00 21 kW (estiu=True)
24/05/2023 10:00 27 kW (estiu=True)
24/05/2023 11:00 42 kW (estiu=True)
24/05/2023 12:00 53 kW (estiu=True)
24/05/2023 13:00 50 kW (estiu=True)
24/05/2023 14:00 27 kW (estiu=True)
24/05/2023 15:00 31 kW (estiu=True)
24/05/2023 16:00 32 kW (estiu=True)
24/05/2023 17:00 30 kW (estiu=True)
24/05/2023 18:00 55 kW (estiu=True)
24/05/2023 19:00 71 kW (estiu=True)
24/05/2023 20:00 142 kW (estiu=True)
24/05/2023 21:00 195 kW (estiu=True)
24/05/2023 22:00 193 kW (estiu=True)
24/05/2023 23:00 163 kW (estiu=True)
25/05/2023 00:00 60 kW (estiu=True)
25/05/2023 01:00 40 kW (estiu=True)
25/05/2023 02:00 24 kW (estiu=True)
25/05/2023 03:00 19 kW (estiu=True)
25/05/2023 04:00 19 kW (estiu=True)
25/05/2023 05:00 20 kW (estiu=True)
25/05/2023 06:00 18 kW (estiu=True)
25/05/2023 07:00 12 kW (estiu=True)
25/05/2023 08:00 24 kW (estiu=True)
25/05/2023 09:00 29 kW (estiu=True)
25/05/2023 10:00 30 kW (estiu=True)
25/05/2023 11:00 29 kW (estiu=True)
25/05/2023 12:00 28 kW (estiu=True)
25/05/2023 13:00 29 kW (estiu=True)
25/05/2023 14:00 23 kW (estiu=True)
25/05/2023 15:00 21 kW (estiu=True)
25/05/2023 16:00 27 kW (estiu=True)
25/05/2023 17:00 20 kW (estiu=True)
25/05/2023 18:00 34 kW (estiu=True)
25/05/2023 19:00 41 kW (estiu=True)
25/05/2023 20:00 41 kW (estiu=True)
25/05/2023 21:00 39 kW (estiu=True)
25/05/2023 22:00 41 kW (estiu=True)
25/05/2023 23:00 33 kW (estiu=True)
26/05/2023 00:00 19 kW (estiu=True)
26/05/2023 01:00 18 kW (estiu=True)
26/05/2023 02:00 17 kW (estiu=True)
26/05/2023 03:00 18 kW (estiu=True)
26/05/2023 04:00 17 kW (estiu=True)
26/05/2023 05:00 16 kW (estiu=True)
26/05/2023 06:00 17 kW (estiu=True)
26/05/2023 07:00 8 kW (estiu=True)
26/05/2023 08:00 15 kW (estiu=True)
26/05/2023 09:00 20 kW (estiu=True)
26/05/2023 10:00 37 kW (estiu=True)
26/05/2023 11:00 44 kW (estiu=True)
26/05/2023 12:00 41 kW (estiu=True)
26/05/2023 13:00 29 kW (estiu=True)
26/05/2023 14:00 24 kW (estiu=True)
26/05/2023 15:00 21 kW (estiu=True)
26/05/2023 16:00 19 kW (estiu=True)
26/05/2023 17:00 20 kW (estiu=True)
26/05/2023 18:00 28 kW (estiu=True)
26/05/2023 19:00 40 kW (estiu=True)
26/05/2023 20:00 41 kW (estiu=True)
26/05/2023 21:00 41 kW (estiu=True)
26/05/2023 22:00 43 kW (estiu=True)
26/05/2023 23:00 46 kW (estiu=True)
27/05/2023 00:00 40 kW (estiu=True)
27/05/2023 01:00 20 kW (estiu=True)
27/05/2023 02:00 19 kW (estiu=True)
27/05/2023 03:00 19 kW (estiu=True)
27/05/2023 04:00 20 kW (estiu=True)
27/05/2023 05:00 19 kW (estiu=True)
27/05/2023 06:00 19 kW (estiu=True)
27/05/2023 07:00 9 kW (estiu=True)
27/05/2023 08:00 8 kW (estiu=True)
27/05/2023 09:00 20 kW (estiu=True)
27/05/2023 10:00 56 kW (estiu=True)
27/05/2023 11:00 55 kW (estiu=True)
27/05/2023 12:00 59 kW (estiu=True)
27/05/2023 13:00 57 kW (estiu=True)
27/05/2023 14:00 56 kW (estiu=True)
27/05/2023 15:00 50 kW (estiu=True)
27/05/2023 16:00 80 kW (estiu=True)
27/05/2023 17:00 80 kW (estiu=True)
27/05/2023 18:00 80 kW (estiu=True)
27/05/2023 19:00 80 kW (estiu=True)
27/05/2023 20:00 80 kW (estiu=True)
27/05/2023 21:00 81 kW (estiu=True)
27/05/2023 22:00 85 kW (estiu=True)
27/05/2023 23:00 87 kW (estiu=True)
28/05/2023 00:00 50 kW (estiu=True)
28/05/2023 01:00 19 kW (estiu=True)
28/05/2023 02:00 19 kW (estiu=True)
28/05/2023 03:00 19 kW (estiu=True)
28/05/2023 04:00 19 kW (estiu=True)
28/05/2023 05:00 19 kW (estiu=True)
28/05/2023 06:00 19 kW (estiu=True)
28/05/2023 07:00 9 kW (estiu=True)
28/05/2023 08:00 13 kW (estiu=True)
28/05/2023 09:00 18 kW (estiu=True)
28/05/2023 10:00 16 kW (estiu=True)
28/05/2023 11:00 15 kW (estiu=True)
28/05/2023 12:00 13 kW (estiu=True)
28/05/2023 13:00 10 kW (estiu=True)
28/05/2023 14:00 10 kW (estiu=True)
28/05/2023 15:00 10 kW (estiu=True)
28/05/2023 16:00 17 kW (estiu=True)
28/05/2023 17:00 18 kW (estiu=True)
28/05/2023 18:00 19 kW (estiu=True)
28/05/2023 19:00 18 kW (estiu=True)
28/05/2023 20:00 18 kW (estiu=True)
28/05/2023 21:00 11 kW (estiu=True)
28/05/2023 22:00 17 kW (estiu=True)
28/05/2023 23:00 23 kW (estiu=True)
29/05/2023 00:00 20 kW (estiu=True)
29/05/2023 01:00 19 kW (estiu=True)
29/05/2023 02:00 19 kW (estiu=True)
29/05/2023 03:00 18 kW (estiu=True)
29/05/2023 04:00 19 kW (estiu=True)
29/05/2023 05:00 19 kW (estiu=True)
29/05/2023 06:00 20 kW (estiu=True)
29/05/2023 07:00 10 kW (estiu=True)
29/05/2023 08:00 22 kW (estiu=True)
29/05/2023 09:00 21 kW (estiu=True)
29/05/2023 10:00 21 kW (estiu=True)
29/05/2023 11:00 22 kW (estiu=True)
29/05/2023 12:00 22 kW (estiu=True)
29/05/2023 13:00 32 kW (estiu=True)
29/05/2023 14:00 31 kW (estiu=True)
29/05/2023 15:00 20 kW (estiu=True)
29/05/2023 16:00 21 kW (estiu=True)
29/05/2023 17:00 18 kW (estiu=True)
29/05/2023 18:00 28 kW (estiu=True)
29/05/2023 19:00 42 kW (estiu=True)
29/05/2023 20:00 42 kW (estiu=True)
29/05/2023 21:00 40 kW (estiu=True)
29/05/2023 22:00 39 kW (estiu=True)
29/05/2023 23:00 39 kW (estiu=True)
30/05/2023 00:00 28 kW (estiu=True)
30/05/2023 01:00 19 kW (estiu=True)
30/05/2023 02:00 20 kW (estiu=True)
30/05/2023 03:00 19 kW (estiu=True)
30/05/2023 04:00 20 kW (estiu=True)
30/05/2023 05:00 19 kW (estiu=True)
30/05/2023 06:00 18 kW (estiu=True)
30/05/2023 07:00 9 kW (estiu=True)
30/05/2023 08:00 19 kW (estiu=True)
30/05/2023 09:00 21 kW (estiu=True)
30/05/2023 10:00 27 kW (estiu=True)
30/05/2023 11:00 23 kW (estiu=True)
30/05/2023 12:00 27 kW (estiu=True)
30/05/2023 13:00 32 kW (estiu=True)
30/05/2023 14:00 28 kW (estiu=True)
30/05/2023 15:00 19 kW (estiu=True)
30/05/2023 16:00 20 kW (estiu=True)
30/05/2023 17:00 19 kW (estiu=True)
30/05/2023 18:00 28 kW (estiu=True)
30/05/2023 19:00 40 kW (estiu=True)
30/05/2023 20:00 41 kW (estiu=True)
30/05/2023 21:00 40 kW (estiu=True)
30/05/2023 22:00 41 kW (estiu=True)
30/05/2023 23:00 42 kW (estiu=True)
31/05/2023 00:00 32 kW (estiu=True)
31/05/2023 01:00 20 kW (estiu=True)
31/05/2023 02:00 19 kW (estiu=True)
31/05/2023 03:00 19 kW (estiu=True)
31/05/2023 04:00 19 kW (estiu=True)
31/05/2023 05:00 19 kW (estiu=True)
31/05/2023 06:00 19 kW (estiu=True)
31/05/2023 07:00 9 kW (estiu=True)
31/05/2023 08:00 17 kW (estiu=True)
31/05/2023 09:00 27 kW (estiu=True)
31/05/2023 10:00 33 kW (estiu=True)
31/05/2023 11:00 34 kW (estiu=True)
31/05/2023 12:00 34 kW (estiu=True)
31/05/2023 13:00 24 kW (estiu=True)
31/05/2023 14:00 36 kW (estiu=True)
31/05/2023 15:00 23 kW (estiu=True)
31/05/2023 16:00 21 kW (estiu=True)
31/05/2023 17:00 20 kW (estiu=True)
31/05/2023 18:00 29 kW (estiu=True)
31/05/2023 19:00 44 kW (estiu=True)
31/05/2023 20:00 44 kW (estiu=True)
31/05/2023 21:00 44 kW (estiu=True)
31/05/2023 22:00 45 kW (estiu=True)
31/05/2023 23:00 43 kW (estiu=True)
01/06/2023 00:00 32 kW (estiu=True)
01/06/2023 01:00 17 kW (estiu=True)
01/06/2023 02:00 17 kW (estiu=True)
01/06/2023 03:00 18 kW (estiu=True)
01/06/2023 04:00 18 kW (estiu=True)
01/06/2023 05:00 18 kW (estiu=True)
01/06/2023 06:00 17 kW (estiu=True)
01/06/2023 07:00 8 kW (estiu=True)
01/06/2023 08:00 14 kW (estiu=True)
01/06/2023 09:00 19 kW (estiu=True)
01/06/2023 10:00 19 kW (estiu=True)
01/06/2023 11:00 17 kW (estiu=True)
01/06/2023 12:00 21 kW (estiu=True)
01/06/2023 13:00 30 kW (estiu=True)
01/06/2023 14:00 31 kW (estiu=True)
01/06/2023 15:00 21 kW (estiu=True)
01/06/2023 16:00 19 kW (estiu=True)
01/06/2023 17:00 16 kW (estiu=True)
01/06/2023 18:00 34 kW (estiu=True)
01/06/2023 19:00 40 kW (estiu=True)
01/06/2023 20:00 40 kW (estiu=True)
01/06/2023 21:00 40 kW (estiu=True)
01/06/2023 22:00 41 kW (estiu=True)
01/06/2023 23:00 37 kW (estiu=True)
02/06/2023 00:00 20 kW (estiu=True)
02/06/2023 01:00 17 kW (estiu=True)
02/06/2023 02:00 17 kW (estiu=True)
02/06/2023 03:00 17 kW (estiu=True)
02/06/2023 04:00 17 kW (estiu=True)
02/06/2023 05:00 17 kW (estiu=True)
02/06/2023 06:00 17 kW (estiu=True)
02/06/2023 07:00 8 kW (estiu=True)
02/06/2023 08:00 14 kW (estiu=True)
02/06/2023 09:00 20 kW (estiu=True)
02/06/2023 10:00 20 kW (estiu=True)
02/06/2023 11:00 21 kW (estiu=True)
02/06/2023 12:00 24 kW (estiu=True)
02/06/2023 13:00 35 kW (estiu=True)
02/06/2023 14:00 22 kW (estiu=True)
02/06/2023 15:00 16 kW (estiu=True)
02/06/2023 16:00 16 kW (estiu=True)
02/06/2023 17:00 17 kW (estiu=True)
02/06/2023 18:00 26 kW (estiu=True)
02/06/2023 19:00 36 kW (estiu=True)
02/06/2023 20:00 35 kW (estiu=True)
02/06/2023 21:00 32 kW (estiu=True)
02/06/2023 22:00 26 kW (estiu=True)
02/06/2023 23:00 27 kW (estiu=True)
03/06/2023 00:00 20 kW (estiu=True)
03/06/2023 01:00 17 kW (estiu=True)
03/06/2023 02:00 18 kW (estiu=True)
03/06/2023 03:00 18 kW (estiu=True)
03/06/2023 04:00 17 kW (estiu=True)
03/06/2023 05:00 17 kW (estiu=True)
03/06/2023 06:00 17 kW (estiu=True)
03/06/2023 07:00 8 kW (estiu=True)
03/06/2023 08:00 11 kW (estiu=True)
03/06/2023 09:00 21 kW (estiu=True)
03/06/2023 10:00 26 kW (estiu=True)
03/06/2023 11:00 27 kW (estiu=True)
03/06/2023 12:00 28 kW (estiu=True)
03/06/2023 13:00 28 kW (estiu=True)
03/06/2023 14:00 26 kW (estiu=True)
03/06/2023 15:00 19 kW (estiu=True)
03/06/2023 16:00 24 kW (estiu=True)
03/06/2023 17:00 21 kW (estiu=True)
03/06/2023 18:00 22 kW (estiu=True)
03/06/2023 19:00 15 kW (estiu=True)
03/06/2023 20:00 13 kW (estiu=True)
03/06/2023 21:00 13 kW (estiu=True)
03/06/2023 22:00 17 kW (estiu=True)
03/06/2023 23:00 24 kW (estiu=True)
04/06/2023 00:00 25 kW (estiu=True)
04/06/2023 01:00 24 kW (estiu=True)
04/06/2023 02:00 20 kW (estiu=True)
04/06/2023 03:00 17 kW (estiu=True)
04/06/2023 04:00 17 kW (estiu=True)
04/06/2023 05:00 17 kW (estiu=True)
04/06/2023 06:00 16 kW (estiu=True)
04/06/2023 07:00 8 kW (estiu=True)
04/06/2023 08:00 8 kW (estiu=True)
04/06/2023 09:00 8 kW (estiu=True)
04/06/2023 10:00 9 kW (estiu=True)
04/06/2023 11:00 9 kW (estiu=True)
04/06/2023 12:00 8 kW (estiu=True)
04/06/2023 13:00 8 kW (estiu=True)
04/06/2023 14:00 8 kW (estiu=True)
04/06/2023 15:00 8 kW (estiu=True)
04/06/2023 16:00 11 kW (estiu=True)
04/06/2023 17:00 12 kW (estiu=True)
04/06/2023 18:00 11 kW (estiu=True)
04/06/2023 19:00 11 kW (estiu=True)
04/06/2023 20:00 7 kW (estiu=True)
04/06/2023 21:00 8 kW (estiu=True)
04/06/2023 22:00 12 kW (estiu=True)
04/06/2023 23:00 19 kW (estiu=True)
05/06/2023 00:00 19 kW (estiu=True)
05/06/2023 01:00 17 kW (estiu=True)
05/06/2023 02:00 17 kW (estiu=True)
05/06/2023 03:00 18 kW (estiu=True)
05/06/2023 04:00 17 kW (estiu=True)
05/06/2023 05:00 16 kW (estiu=True)
05/06/2023 06:00 18 kW (estiu=True)
05/06/2023 07:00 6 kW (estiu=True)
05/06/2023 08:00 15 kW (estiu=True)
05/06/2023 09:00 22 kW (estiu=True)
05/06/2023 10:00 25 kW (estiu=True)
05/06/2023 11:00 22 kW (estiu=True)
05/06/2023 12:00 24 kW (estiu=True)
05/06/2023 13:00 33 kW (estiu=True)
05/06/2023 14:00 34 kW (estiu=True)
05/06/2023 15:00 20 kW (estiu=True)
05/06/2023 16:00 16 kW (estiu=True)
05/06/2023 17:00 16 kW (estiu=True)
05/06/2023 18:00 25 kW (estiu=True)
05/06/2023 19:00 41 kW (estiu=True)
05/06/2023 20:00 41 kW (estiu=True)
05/06/2023 21:00 40 kW (estiu=True)
05/06/2023 22:00 38 kW (estiu=True)
05/06/2023 23:00 38 kW (estiu=True)
06/06/2023 00:00 21 kW (estiu=True)
06/06/2023 01:00 17 kW (estiu=True)
06/06/2023 02:00 16 kW (estiu=True)
06/06/2023 03:00 17 kW (estiu=True)
06/06/2023 04:00 18 kW (estiu=True)
06/06/2023 05:00 17 kW (estiu=True)
06/06/2023 06:00 17 kW (estiu=True)
06/06/2023 07:00 8 kW (estiu=True)
06/06/2023 08:00 15 kW (estiu=True)
06/06/2023 09:00 20 kW (estiu=True)
06/06/2023 10:00 23 kW (estiu=True)
06/06/2023 11:00 24 kW (estiu=True)
06/06/2023 12:00 20 kW (estiu=True)
06/06/2023 13:00 31 kW (estiu=True)
06/06/2023 14:00 26 kW (estiu=True)
06/06/2023 15:00 20 kW (estiu=True)
06/06/2023 16:00 15 kW (estiu=True)
06/06/2023 17:00 16 kW (estiu=True)
06/06/2023 18:00 29 kW (estiu=True)
06/06/2023 19:00 38 kW (estiu=True)
06/06/2023 20:00 39 kW (estiu=True)
06/06/2023 21:00 37 kW (estiu=True)
06/06/2023 22:00 38 kW (estiu=True)
06/06/2023 23:00 37 kW (estiu=True)
07/06/2023 00:00 23 kW (estiu=True)
07/06/2023 01:00 17 kW (estiu=True)
07/06/2023 02:00 17 kW (estiu=True)
07/06/2023 03:00 17 kW (estiu=True)
07/06/2023 04:00 17 kW (estiu=True)
07/06/2023 05:00 17 kW (estiu=True)
07/06/2023 06:00 17 kW (estiu=True)
07/06/2023 07:00 6 kW (estiu=True)
